,index,id,station_name,open_date,status_code,fuel_type_code,ev_connector_types,ev_network,groups_with_access_code,access_days_time,street_address,city,zip,state,longitude,latitude,geometry,index_right,Tract,ZIP,County,ApproxLoc,TotPop19,CIscore,CIscoreP,Ozone,OzoneP,PM2_5,PM2_5_P,DieselPM,DieselPM_P,Pesticide,PesticideP,Tox_Rel,Tox_Rel_P,Traffic,TrafficP,DrinkWat,DrinkWatP,Lead,Lead_P,Cleanup,CleanupP,GWThreat,GWThreatP,HazWaste,HazWasteP,ImpWatBod,ImpWatBodP,SolWaste,SolWasteP,PollBurd,PolBurdSc,PolBurdP,Asthma,AsthmaP,LowBirtWt,LowBirWP,Cardiovas,CardiovasP,Educatn,EducatP,Ling_Isol,Ling_IsolP,Poverty,PovertyP,Unempl,UnemplP,HousBurd,HousBurdP,PopChar,PopCharSc,PopCharP,Child_10,Pop_10_64,Elderly65,Hispanic,White,AfricanAm,NativeAm,OtherMult,Shape_Leng,Shape_Area,AAPI,Median HH Income,n_ev,n_roads,n_highways,dist_to_rd,dist_to_hw,n_rd_buffer,n_hw_buffer
2402,2402,189083,CITY OF MALIBU CIVICCENTERWY 2,2021-04-30,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,Civic Ctr / Malibu Library,Malibu,90265,CA,-118.688643,34.036506,POINT (-118.688643 34.036506),128,6037800504,90265,Los Angeles,Unincorporated Los Angeles County area,2334,11.37540896,16.32627332,0.05027629,62.66334785,10.47789549,52.30864966,0.042277652,15.18357187,0.133761168,27.93103448,784.9433389,60.09002251,1273.398402,71.45,321.0329934,30.36093418,30.22773279,24.33522369,9.4,59.31317656,3.0,22.11522497,0.8,81.49569821,23.0,99.1600168,8.0,86.50630011,51.93292646,6.341000006,75.50715619,13.77,2.691924227,4.55,39.88965871,7.26,9.072781655,3.4,13.11060491,1.7,13.30355934,16.0,24.42211055,0.4,0.195210828,14.5,35.81749049,17.29395838,1.793945584,5.446293495,3.9417,65.5099,30.5484,4.0274,85.8612,2.5707,0.0,1.8423,32905.0479046,21374518.8348,5.6984,168235.0,9,279,4.0,11.917956730704677,267.6701570907343,37,2.0
2403,2403,189084,CITY OF MALIBU CIVICCENTERWY 1,2021-04-30,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,Civic Ctr / Malibu Library,Malibu,90265,CA,-118.688582,34.036511,POINT (-118.688582 34.036511),128,6037800504,90265,Los Angeles,Unincorporated Los Angeles County area,2334,11.37540896,16.32627332,0.05027629,62.66334785,10.47789549,52.30864966,0.042277652,15.18357187,0.133761168,27.93103448,784.9433389,60.09002251,1273.398402,71.45,321.0329934,30.36093418,30.22773279,24.33522369,9.4,59.31317656,3.0,22.11522497,0.8,81.49569821,23.0,99.1600168,8.0,86.50630011,51.93292646,6.341000006,75.50715619,13.77,2.691924227,4.55,39.88965871,7.26,9.072781655,3.4,13.11060491,1.7,13.30355934,16.0,24.42211055,0.4,0.195210828,14.5,35.81749049,17.29395838,1.793945584,5.446293495,3.9417,65.5099,30.5484,4.0274,85.8612,2.5707,0.0,1.8423,32905.0479046,21374518.8348,5.6984,168235.0,9,279,4.0,11.036141958529068,269.2302795539614,40,2.0
2404,2404,189097,Madison Parking Lot,2021-05-01,E,ELEC,['J1772'],Blink Network,Public,0,10202 Washington Blvd,Culver City,90232,CA,-118.39974,34.019522,POINT (-118.39974 34.019522),773,6037702501,90232,Los Angeles,Culver City,4965,17.44251759,31.34140192,0.04539285,42.56378345,11.68561304,65.81207218,0.370795888,82.71313006,0.0,0.0,2079.03241,80.0700175,1247.476847,70.575,261.4413203,15.21168977,58.82874708,64.22180214,7.0,50.31728257,17.5,64.22048813,0.34,54.82461946,7.0,66.73666527,15.0,96.0137457,57.23814467,6.988766095,86.55880523,35.85,34.78315055,3.33,13.49756223,10.92,37.17597208,5.0,21.37433561,2.9,22.89890378,6.2,2.914572864,3.9,29.41176471,11.7,21.57160963,24.05989947,2.495793586,12.15330308,11.7019,74.5217,13.7764,18.3686,61.8328,2.6586,0.0,4.3505,4888.76143848,1349230.76781,12.7895,111136.0,17,47,7.0,0.021127688498669257,89.37129557655403,70,13.0
2405,2405,189098,Overland Structure 1st Floor,2021-05-01,E,ELEC,['J1772'],Blink Network,Public,0,10202 Washington Blvd,Culver City,90232,CA,-118.403493,34.015755,POINT (-118.403493 34.015755),773,6037702501,90232,Los Angeles,Culver City,4965,17.44251759,31.34140192,0.04539285,42.56378345,11.68561304,65.81207218,0.370795888,82.71313006,0.0,0.0,2079.03241,80.0700175,1247.476847,70.575,261.4413203,15.21168977,58.82874708,64.22180214,7.0,50.31728257,17.5,64.22048813,0.34,54.82461946,7.0,66.73666527,15.0,96.0137457,57.23814467,6.988766095,86.55880523,35.85,34.78315055,3.33,13.49756223,10.92,37.17597208,5.0,21.37433561,2.9,22.89890378,6.2,2.914572864,3.9,29.41176471,11.7,21.57160963,24.05989947,2.495793586,12.15330308,11.7019,74.5217,13.7764,18.3686,61.8328,2.6586,0.0,4.3505,4888.76143848,1349230.76781,12.7895,111136.0,17,47,7.0,34.87979022403865,70.2344066541573,80,13.0
2406,2406,189143,COMSTOCK STRUCT BLUE STALL #1,2021-05-04,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,6738 Comstock Ave,Whittier,90601,CA,-118.03821,33.979872,POINT (-118.03821 33.979872),510,6037501504,90601,Los Angeles,Whittier,3369,34.05919593,65.92284418,0.05116215,64.72930927,11.94985769,75.6813939,0.114035976,41.60547604,0.0,0.0,2510.419658,82.59564891,629.0053181,30.5125,477.3228714,57.74946921,59.51207364,65.06616257,13.4,72.00447928,4.5,27.76025237,0.335,54.63931171,0.0,0.0,0.7,24.83390607,46.77752662,5.711526709,61.58058494,56.37,64.50648056,3.29,12.76623043,16.86,75.46111665,16.1,57.92204505,15.4,78.19732034,52.1,84.33417085,2.1,7.144716294,31.6,92.71229404,57.4866926,5.963238494,61.64901664,12.9118,67.6165,19.4717,77.5304,13.0603,0.9202,0.3859,2.1075,3800.82498976,745833.085012,5.9958,35601.0,4,44,1.0,29.65134337299201,617.2185295933604,71,1.0
2407,2407,189144,COMSTOCK STRUCT STATION #2,2021-05-04,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,6738 Comstock Ave,Whittier,90601,CA,-118.038275,33.979872,POINT (-118.038275 33.979872),510,6037501504,90601,Los Angeles,Whittier,3369,34.05919593,65.92284418,0.05116215,64.72930927,11.94985769,75.6813939,0.114035976,41.60547604,0.0,0.0,2510.419658,82.59564891,629.0053181,30.5125,477.3228714,57.74946921,59.51207364,65.06616257,13.4,72.00447928,4.5,27.76025237,0.335,54.63931171,0.0,0.0,0.7,24.83390607,46.77752662,5.711526709,61.58058494,56.37,64.50648056,3.29,12.76623043,16.86,75.46111665,16.1,57.92204505,15.4,78.19732034,52.1,84.33417085,2.1,7.144716294,31.6,92.71229404,57.4866926,5.963238494,61.64901664,12.9118,67.6165,19.4717,77.5304,13.0603,0.9202,0.3859,2.1075,3800.82498976,745833.085012,5.9958,35601.0,4,44,1.0,29.679536445325947,624.4535073618819,74,1.0
2408,2408,189145,COMSTOCK STRUCT STATION #1,2021-05-04,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,6738 Comstock Ave,Whittier,90601,CA,-118.03835,33.979865,POINT (-118.03835 33.979865),510,6037501504,90601,Los Angeles,Whittier,3369,34.05919593,65.92284418,0.05116215,64.72930927,11.94985769,75.6813939,0.114035976,41.60547604,0.0,0.0,2510.419658,82.59564891,629.0053181,30.5125,477.3228714,57.74946921,59.51207364,65.06616257,13.4,72.00447928,4.5,27.76025237,0.335,54.63931171,0.0,0.0,0.7,24.83390607,46.77752662,5.711526709,61.58058494,56.37,64.50648056,3.29,12.76623043,16.86,75.46111665,16.1,57.92204505,15.4,78.19732034,52.1,84.33417085,2.1,7.144716294,31.6,92.71229404,57.4866926,5.963238494,61.64901664,12.9118,67.6165,19.4717,77.5304,13.0603,0.9202,0.3859,2.1075,3800.82498976,745833.085012,5.9958,35601.0,4,44,1.0,23.402833814080044,632.8154366669241,73,1.0
2409,2409,189146,COMSTOCK STRUCT BLUE STALL #2,2021-05-04,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,6738 Comstock Ave,Whittier,90601,CA,-118.038143,33.979863,POINT (-118.038143 33.979863),510,6037501504,90601,Los Angeles,Whittier,3369,34.05919593,65.92284418,0.05116215,64.72930927,11.94985769,75.6813939,0.114035976,41.60547604,0.0,0.0,2510.419658,82.59564891,629.0053181,30.5125,477.3228714,57.74946921,59.51207364,65.06616257,13.4,72.00447928,4.5,27.76025237,0.335,54.63931171,0.0,0.0,0.7,24.83390607,46.77752662,5.711526709,61.58058494,56.37,64.50648056,3.29,12.76623043,16.86,75.46111665,16.1,57.92204505,15.4,78.19732034,52.1,84.33417085,2.1,7.144716294,31.6,92.71229404,57.4866926,5.963238494,61.64901664,12.9118,67.6165,19.4717,77.5304,13.0603,0.9202,0.3859,2.1075,3800.82498976,745833.085012,5.9958,35601.0,4,44,1.0,22.715637530785905,609.778780305135,71,1.0
2410,2410,189223,CAL STATE LA LOT 3 ST01,2021-05-05,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,5151 State University Dr,Los Angeles,90032,CA,-118.169353,34.06512,POINT (-118.169353 34.06512),1886,6037201700,90032,Los Angeles,Los Angeles,5514,53.28251964,91.09934443,0.05116215,64.72930927,12.08423947,83.29807094,0.518726645,90.59116366,0.0,0.0,2124.610026,80.4076019,967.4899402,55.9875,788.0198114,92.54402398,65.75074642,73.90044108,22.9,84.39716312,21.35,69.91532459,5.15,97.86896095,0.0,0.0,1.25,38.99198167,64.53307126,7.879475183,95.48226509,52.24,59.14755733,5.96,74.39055684,11.12,38.80857428,22.9,69.77980258,10.2,62.66071187,37.7,65.70351759,12.4,93.0895367,22.8,73.40937896,65.18874284,6.762191442,73.24760464,9.8658,82.5354,7.5988,63.638,14.2365,5.4407,0.0,2.5934,6466.13492543,1697824.84421,14.0914,64769.0,25,97,7.0,49.41033642749034,333.61086496836265,127,17.0
2411,2411,189224,CAL STATE LA STRUCTURE C 01,2021-05-05,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,5151 State University Dr.,Los Angeles,90032,CA,-118.16807,34.06991,POINT (-118.16807 34.06991),1886,6037201700,90032,Los Angeles,Los Angeles,5514,53.28251964,91.09934443,0.05116215,64.72930927,12.08423947,83.29807094,0.518726645,90.59116366,0.0,0.0,2124.610026,80.4076019,967.4899402,55.9875,788.0198114,92.54402398,65.75074642,73.90044108,22.9,84.39716312,21.35,69.91532459,5.15,97.86896095,0.0,0.0,1.25,38.99198167,64.53307126,7.879475183,95.48226509,52.24,59.14755733,5.96,74.39055684,11.12,38.80857428,22.9,69.77980258,10.2,62.66071187,37.7,65.70351759,12.4,93.0895367,22.8,73.40937896,65.18874284,6.762191442,73.24760464,9.8658,82.5354,7.5988,63.638,14.2365,5.4407,0.0,2.5934,6466.13492543,1697824.84421,14.0914,64769.0,25,97,7.0,71.53480478540781,520.9511853894361,77,3.0
2412,2412,189225,CAL STATE LA LOT 3 ST 03,2021-05-05,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,5151 State University Dr,Los Angeles,90032,CA,-118.169256,34.065156,POINT (-118.169256 34.065156),1886,6037201700,90032,Los Angeles,Los Angeles,5514,53.28251964,91.09934443,0.05116215,64.72930927,12.08423947,83.29807094,0.518726645,90.59116366,0.0,0.0,2124.610026,80.4076019,967.4899402,55.9875,788.0198114,92.54402398,65.75074642,73.90044108,22.9,84.39716312,21.35,69.91532459,5.15,97.86896095,0.0,0.0,1.25,38.99198167,64.53307126,7.879475183,95.48226509,52.24,59.14755733,5.96,74.39055684,11.12,38.80857428,22.9,69.77980258,10.2,62.66071187,37.7,65.70351759,12.4,93.0895367,22.8,73.40937896,65.18874284,6.762191442,73.24760464,9.8658,82.5354,7.5988,63.638,14.2365,5.4407,0.0,2.5934,6466.13492543,1697824.84421,14.0914,64769.0,25,97,7.0,40.64691329266618,337.00934161957935,126,17.0
2413,2413,189233,SADM PARKING SADM 3,2021-05-05,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1171 Pier F Ave,Long Beach,90802,CA,-118.214693,33.750331,POINT (-118.214693 33.750331),1690,6037980033,90802,Los Angeles,Long Beach,16,-999.0,-999.0,0.03892377,17.64779091,11.79278699,69.4959552,2.038984364,99.81331674,0.0,0.0,8459.420086,96.4616154,1313.694279,72.7,339.0441176,34.7321094,-999.0,-999.0,64.25,97.72303098,151.05,98.28988876,6.26,98.39841165,28.0,99.60100798,15.25,96.26575029,69.90909052,8.535886066,98.43186061,39.36,40.49102692,-999.0,-999.0,8.8,19.51645065,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,26110.7682924,28624615.8021,0.0,0.0,14,249,29.0,198.71074195869127,1389.1653210277257,6,
2414,2414,189234,SADM PARKING SADM 4,2021-05-05,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1171 Pier F Ave,Long Beach,90802,CA,-118.214586,33.750316,POINT (-118.214586 33.750316),1690,6037980033,90802,Los Angeles,Long Beach,16,-999.0,-999.0,0.03892377,17.64779091,11.79278699,69.4959552,2.038984364,99.81331674,0.0,0.0,8459.420086,96.4616154,1313.694279,72.7,339.0441176,34.7321094,-999.0,-999.0,64.25,97.72303098,151.05,98.28988876,6.26,98.39841165,28.0,99.60100798,15.25,96.26575029,69.90909052,8.535886066,98.43186061,39.36,40.49102692,-999.0,-999.0,8.8,19.51645065,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,26110.7682924,28624615.8021,0.0,0.0,14,249,29.0,189.92737510145218,1380.1731961930082,6,
2415,2415,189321,WHITE MEMORIAL WWMC 1,2021-05-07,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1702 East Cesar E Chavez Avenue,Los Angeles,90033,CA,-118.216632,34.050596,POINT (-118.216632 34.050596),2121,6037203500,90033,Los Angeles,Los Angeles,2907,73.08595817,99.47049924,0.04863521,56.96328563,12.84192716,93.06782825,0.955841034,97.89670193,0.0,0.0,1984.473328,79.06976744,3196.052323,96.7,761.1620823,86.58673661,89.22601962,96.1436673,78.65,98.65621501,39.85,85.90403453,5.08,97.85572469,7.0,66.73666527,0.0,0.0,73.81250823,9.012492593,99.34038581,81.13,85.73030907,6.02,75.55812163,16.94,75.68544367,33.0,83.44722855,22.4,89.61970497,65.4,95.23869347,3.9,29.41176471,29.1,89.08745247,78.17613015,8.10940563,90.53202219,11.6615,75.3698,12.9687,77.2274,4.8848,3.268,0.0,0.0,5725.98633032,1655338.53048,14.6199,41444.0,6,96,15.0,19.845492595787643,280.7948120529191,145,13.0
2416,2416,189322,WHITE MEMORIAL WWMC 4,2021-05-07,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1702 East Cesar E Chavez Avenue,Los Angeles,90033,CA,-118.217397,34.050721,POINT (-118.217397 34.050721),2121,6037203500,90033,Los Angeles,Los Angeles,2907,73.08595817,99.47049924,0.04863521,56.96328563,12.84192716,93.06782825,0.955841034,97.89670193,0.0,0.0,1984.473328,79.06976744,3196.052323,96.7,761.1620823,86.58673661,89.22601962,96.1436673,78.65,98.65621501,39.85,85.90403453,5.08,97.85572469,7.0,66.73666527,0.0,0.0,73.81250823,9.012492593,99.34038581,81.13,85.73030907,6.02,75.55812163,16.94,75.68544367,33.0,83.44722855,22.4,89.61970497,65.4,95.23869347,3.9,29.41176471,29.1,89.08745247,78.17613015,8.10940563,90.53202219,11.6615,75.3698,12.9687,77.2274,4.8848,3.268,0.0,0.0,5725.98633032,1655338.53048,14.6199,41444.0,6,96,15.0,45.58718867463167,366.2826768436005,144,13.0
2417,2417,189324,WHITE MEMORIAL WWMC 2,2021-05-07,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1702 East Cesar E Chavez Avenue,Los Angeles,90033,CA,-118.217482,34.050739,POINT (-118.217482 34.050739),2121,6037203500,90033,Los Angeles,Los Angeles,2907,73.08595817,99.47049924,0.04863521,56.96328563,12.84192716,93.06782825,0.955841034,97.89670193,0.0,0.0,1984.473328,79.06976744,3196.052323,96.7,761.1620823,86.58673661,89.22601962,96.1436673,78.65,98.65621501,39.85,85.90403453,5.08,97.85572469,7.0,66.73666527,0.0,0.0,73.81250823,9.012492593,99.34038581,81.13,85.73030907,6.02,75.55812163,16.94,75.68544367,33.0,83.44722855,22.4,89.61970497,65.4,95.23869347,3.9,29.41176471,29.1,89.08745247,78.17613015,8.10940563,90.53202219,11.6615,75.3698,12.9687,77.2274,4.8848,3.268,0.0,0.0,5725.98633032,1655338.53048,14.6199,41444.0,6,96,15.0,38.67657511143635,375.7745426605456,144,13.0
2418,2418,189416,NOHO WEST L15C,2021-05-11,T,ELEC,['J1772'],ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,6150 Laurel Canyon Blvd,Los Angeles,91606,CA,-118.395164,34.18111,POINT (-118.395164 34.18111),432,6037123901,91606,Los Angeles,Los Angeles,4696,44.01162085,80.84972264,0.06133785,84.57996266,11.49534692,60.70939639,0.186224801,59.57685128,0.0,0.0,1034.570669,64.30357589,2012.719883,87.275,726.638249,83.12726364,63.11487988,70.2205419,37.5,92.64650989,5.0,30.88162045,0.24,41.07213766,0.0,0.0,1.2,37.57159221,55.96084,6.832807448,84.2688239,67.61,76.85692921,4.21,31.48575828,19.2,84.89531406,23.3,70.39989876,12.6,70.30721343,33.0,58.61809045,2.4,9.721499219,29.6,89.83523447,62.09452722,6.441220712,68.86031266,10.6261,80.8135,8.5605,51.4693,28.833,6.9208,0.0,1.5332,4579.60081661,1292621.07603,11.2436,66771.0,36,50,5.0,94.54433784809802,95.29530286091159,116,10.0
2419,2419,189417,NOHO WEST L15A,2021-05-11,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,6030 Laurel Canyon Blvd,Los Angeles,91606,CA,-118.39503,34.180533,POINT (-118.39503 34.180533),432,6037123901,91606,Los Angeles,Los Angeles,4696,44.01162085,80.84972264,0.06133785,84.57996266,11.49534692,60.70939639,0.186224801,59.57685128,0.0,0.0,1034.570669,64.30357589,2012.719883,87.275,726.638249,83.12726364,63.11487988,70.2205419,37.5,92.64650989,5.0,30.88162045,0.24,41.07213766,0.0,0.0,1.2,37.57159221,55.96084,6.832807448,84.2688239,67.61,76.85692921,4.21,31.48575828,19.2,84.89531406,23.3,70.39989876,12.6,70.30721343,33.0,58.61809045,2.4,9.721499219,29.6,89.83523447,62.09452722,6.441220712,68.86031266,10.6261,80.8135,8.5605,51.4693,28.833,6.9208,0.0,1.5332,4579.60081661,1292621.07603,11.2436,66771.0,36,50,5.0,67.27946238502442,68.07219528944678,114,8.0
2420,2420,189418,NOHO WEST L1E,2021-05-11,T,ELEC,['J1772'],ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,6030 Laurel Canyon Blvd,Los Angeles,91606,CA,-118.39528,34.181038,POINT (-118.39528 34.181038),432,6037123901,91606,Los Angeles,Los Angeles,4696,44.01162085,80.84972264,0.06133785,84.57996266,11.49534692,60.70939639,0.186224801,59.57685128,0.0,0.0,1034.570669,64.30357589,2012.719883,87.275,726.638249,83.12726364,63.11487988,70.2205419,37.5,92.64650989,5.0,30.88162045,0.24,41.07213766,0.0,0.0,1.2,37.57159221,55.96084,6.832807448,84.2688239,67.61,76.85692921,4.21,31.48575828,19.2,84.89531406,23.3,70.39989876,12.6,70.30721343,33.0,58.61809045,2.4,9.721499219,29.6,89.83523447,62.09452722,6.441220712,68.86031266,10.6261,80.8135,8.5605,51.4693,28.833,6.9208,0.0,1.5332,4579.60081661,1292621.07603,11.2436,66771.0,36,50,5.0,78.46374844842711,79.21471497517061,116,10.0
2421,2421,189419,NOHO WEST L1C,2021-05-11,T,ELEC,['J1772'],ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,6150 Laurel Canyon Blvd,Los Angeles,91606,CA,-118.39535,34.181187,POINT (-118.39535 34.181187),432,6037123901,91606,Los Angeles,Los Angeles,4696,44.01162085,80.84972264,0.06133785,84.57996266,11.49534692,60.70939639,0.186224801,59.57685128,0.0,0.0,1034.570669,64.30357589,2012.719883,87.275,726.638249,83.12726364,63.11487988,70.2205419,37.5,92.64650989,5.0,30.88162045,0.24,41.07213766,0.0,0.0,1.2,37.57159221,55.96084,6.832807448,84.2688239,67.61,76.85692921,4.21,31.48575828,19.2,84.89531406,23.3,70.39989876,12.6,70.30721343,33.0,58.61809045,2.4,9.721499219,29.6,89.83523447,62.09452722,6.441220712,68.86031266,10.6261,80.8135,8.5605,51.4693,28.833,6.9208,0.0,1.5332,4579.60081661,1292621.07603,11.2436,66771.0,36,50,5.0,82.97174801032388,83.6799860341252,120,10.0
2422,2422,189420,NOHO WEST L1D,2021-05-11,T,ELEC,['J1772'],ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,6150 Laurel Canyon Blvd,Los Angeles,91606,CA,-118.39528,34.181126,POINT (-118.39528 34.181126),432,6037123901,91606,Los Angeles,Los Angeles,4696,44.01162085,80.84972264,0.06133785,84.57996266,11.49534692,60.70939639,0.186224801,59.57685128,0.0,0.0,1034.570669,64.30357589,2012.719883,87.275,726.638249,83.12726364,63.11487988,70.2205419,37.5,92.64650989,5.0,30.88162045,0.24,41.07213766,0.0,0.0,1.2,37.57159221,55.96084,6.832807448,84.2688239,67.61,76.85692921,4.21,31.48575828,19.2,84.89531406,23.3,70.39989876,12.6,70.30721343,33.0,58.61809045,2.4,9.721499219,29.6,89.83523447,62.09452722,6.441220712,68.86031266,10.6261,80.8135,8.5605,51.4693,28.833,6.9208,0.0,1.5332,4579.60081661,1292621.07603,11.2436,66771.0,36,50,5.0,84.8853299216612,85.59360480341688,120,10.0
2423,2423,189421,NOHO WEST A2,2021-05-11,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,6180 Laurel Canyon Blvd,Los Angeles,91606,CA,-118.395519,34.182608,POINT (-118.395519 34.182608),432,6037123901,91606,Los Angeles,Los Angeles,4696,44.01162085,80.84972264,0.06133785,84.57996266,11.49534692,60.70939639,0.186224801,59.57685128,0.0,0.0,1034.570669,64.30357589,2012.719883,87.275,726.638249,83.12726364,63.11487988,70.2205419,37.5,92.64650989,5.0,30.88162045,0.24,41.07213766,0.0,0.0,1.2,37.57159221,55.96084,6.832807448,84.2688239,67.61,76.85692921,4.21,31.48575828,19.2,84.89531406,23.3,70.39989876,12.6,70.30721343,33.0,58.61809045,2.4,9.721499219,29.6,89.83523447,62.09452722,6.441220712,68.86031266,10.6261,80.8135,8.5605,51.4693,28.833,6.9208,0.0,1.5332,4579.60081661,1292621.07603,11.2436,66771.0,36,50,5.0,46.11186196071467,104.2198676262051,66,5.0
2424,2424,189422,NOHO WEST A1,2021-05-11,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,6180 Laurel Canyon Blvd,Los Angeles,91606,CA,-118.395661,34.182381,POINT (-118.395661 34.182381),432,6037123901,91606,Los Angeles,Los Angeles,4696,44.01162085,80.84972264,0.06133785,84.57996266,11.49534692,60.70939639,0.186224801,59.57685128,0.0,0.0,1034.570669,64.30357589,2012.719883,87.275,726.638249,83.12726364,63.11487988,70.2205419,37.5,92.64650989,5.0,30.88162045,0.24,41.07213766,0.0,0.0,1.2,37.57159221,55.96084,6.832807448,84.2688239,67.61,76.85692921,4.21,31.48575828,19.2,84.89531406,23.3,70.39989876,12.6,70.30721343,33.0,58.61809045,2.4,9.721499219,29.6,89.83523447,62.09452722,6.441220712,68.86031266,10.6261,80.8135,8.5605,51.4693,28.833,6.9208,0.0,1.5332,4579.60081661,1292621.07603,11.2436,66771.0,36,50,5.0,76.64057141187293,88.41249993257225,64,5.0
2425,2425,189423,NOHO WEST C1,2021-05-11,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,6180 Laurel Canyon Blvd,Los Angeles,91606,CA,-118.396047,34.18186,POINT (-118.396047 34.18186),432,6037123901,91606,Los Angeles,Los Angeles,4696,44.01162085,80.84972264,0.06133785,84.57996266,11.49534692,60.70939639,0.186224801,59.57685128,0.0,0.0,1034.570669,64.30357589,2012.719883,87.275,726.638249,83.12726364,63.11487988,70.2205419,37.5,92.64650989,5.0,30.88162045,0.24,41.07213766,0.0,0.0,1.2,37.57159221,55.96084,6.832807448,84.2688239,67.61,76.85692921,4.21,31.48575828,19.2,84.89531406,23.3,70.39989876,12.6,70.30721343,33.0,58.61809045,2.4,9.721499219,29.6,89.83523447,62.09452722,6.441220712,68.86031266,10.6261,80.8135,8.5605,51.4693,28.833,6.9208,0.0,1.5332,4579.60081661,1292621.07603,11.2436,66771.0,36,50,5.0,44.082518354058266,45.44317648746073,66,5.0
2426,2426,189452,SANTA MONICA  CITY HALL NORTH,2021-05-11,T,ELEC,['J1772'],ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,1685 Main St,Santa Monica,90401,CA,-118.491353,34.011574,POINT (-118.491353 34.011574),190,6037701902,90401,Los Angeles,Santa Monica,4659,44.27110923,81.19011599,0.04716458,50.54138146,11.7063039,66.52146857,0.57922556,92.35843186,0.0,0.0,1550.444031,73.98099525,1356.928003,74.0,417.8039058,48.15786187,19.20113526,11.27914304,24.0,85.62896603,18.3,65.66495102,1.085,86.2475182,6.0,58.69382612,0.0,0.0,54.48562426,6.6526839,81.34411948,65.51,74.83798604,6.67,86.02771363,11.67,43.49451645,3.4,13.11060491,8.3,54.58113412,38.4,66.68341709,11.4,90.86413326,23.5,75.67807351,64.15177231,6.654623893,71.65910237,4.3786,74.5439,21.0775,8.3924,66.2159,13.1788,0.0,6.0099,5178.38002345,1623929.46688,6.203,67422.0,62,112,12.0,70.76400661196925,119.99086110395623,124,14.0
2427,2427,189585,Palos Verdes Library District,2021-05-12,E,ELEC,"['CHADEMO', 'J1772COMBO']",Electrify America,Public,24 hours daily,701 Silver Spur Road,Rolling Hills Estates,90274,CA,-118.37069,33.77076,POINT (-118.37069 33.77076),1443,6037670403,90275,Los Angeles,Rancho Palos Verdes,2733,11.56027074,16.72970247,0.04125212,24.87865588,11.59155268,63.09894213,0.133158333,46.73304294,0.0,0.0,4653.330078,91.68542136,927.545355,53.5625,246.6682667,11.31509929,35.88406658,31.70762445,4.2,38.12989922,3.0,22.11522497,0.275,46.35340834,0.0,0.0,0.0,0.0,34.021676,4.154039882,26.65836963,9.34,0.63559322,6.56,84.30844239,5.34,1.694915254,1.5,3.872437358,8.2,54.22925971,8.5,7.060301508,5.4,49.85684539,8.6,8.859315589,26.8276411,2.782898352,15.67070096,8.8547,65.386,25.7592,4.2444,52.0307,0.9513,0.0,4.1712,5883.69872381,1669815.44781,38.6022,153667.0,8,72,4.0,68.98974221770885,879.905653416588,75,
